Razao_Social;Cnpj;Mes;Ano;Barras;Descricao;Fabricante;Grupo;Total_custo;Quantidade;Valor_bruto;Valor_liquido;Valor_desconto
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891104193643;MARACUGINA 45DRG;DORSAY INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;27,60;1;36,71;34,87;1,84
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891104193643;MARACUGINA 45DRG;DORSAY INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;27,60;1;36,71;31,20;5,51
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891104193643;MARACUGINA 45DRG;DORSAY INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;55,20;2;73,42;69,72;3,70
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891104193643;MARACUGINA 45DRG;DORSAY INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;27,60;1;36,71;34,86;1,85
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891104193643;MARACUGINA 45DRG;DORSAY INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;59,90;2;79,66;75,68;3,98
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891104193643;MARACUGINA 45DRG;DORSAY INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;29,95;1;39,83;37,84;1,99
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896009490682;COREGA ULTRA PO 50G;GLAXO DO BRASIL S/A;REVENDAS;37,70;1;53,30;53,30;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896212422517;TYLENOL 750MG 20CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;52,56;3;69,90;68,72;1,18
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896212422517;TYLENOL 750MG 20CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;17,52;1;23,30;23,30;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896212422517;TYLENOL 750MG 20CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;17,52;1;23,30;22,13;1,17
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896212422517;TYLENOL 750MG 20CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;52,56;5;116,50;110,93;5,57
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896212422517;TYLENOL 750MG 20CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;52,56;3;69,90;65,42;4,48
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896212422517;TYLENOL 750MG 20CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;70,08;5;116,50;112,26;4,24
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896212422517;TYLENOL 750MG 20CP;JANSSEN FARMACEUTICA LTDA;DROGARIAS;35,04;2;46,60;44,26;2,34
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896112115175;NAPROXENO TEU 500M 20CPR;TEUTO;DROGARIAS;13,38;1;17,80;15,00;2,80
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891051037618;ESC DENT ORAL-B IN PLUS 30 MACIA;GILLETTE DO BRASIL LTDA.;REVENDAS;5,86;1;8,50;8,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891051037618;ESC DENT ORAL-B IN PLUS 30 MACIA;GILLETTE DO BRASIL LTDA.;REVENDAS;11,72;2;17,00;17,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891051037618;ESC DENT ORAL-B IN PLUS 30 MACIA;GILLETTE DO BRASIL LTDA.;REVENDAS;29,30;8;68,00;68,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891051037618;ESC DENT ORAL-B IN PLUS 30 MACIA;GILLETTE DO BRASIL LTDA.;REVENDAS;11,72;2;17,00;16,99;0,01
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891051037618;ESC DENT ORAL-B IN PLUS 30 MACIA;GILLETTE DO BRASIL LTDA.;REVENDAS;5,86;1;8,50;8,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891051037618;ESC DENT ORAL-B IN PLUS 30 MACIA;GILLETTE DO BRASIL LTDA.;REVENDAS;5,86;1;8,50;8,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891051037618;ESC DENT ORAL-B IN PLUS 30 MACIA;GILLETTE DO BRASIL LTDA.;REVENDAS;5,86;1;8,50;8,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891051030480;ESC DENT ORAL-B ORTODONT;GILLETTE DO BRASIL LTDA.;REVENDAS;12,18;2;17,80;17,79;0,01
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891051030480;ESC DENT ORAL-B ORTODONT;GILLETTE DO BRASIL LTDA.;REVENDAS;6,09;1;8,90;8,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891051030480;ESC DENT ORAL-B ORTODONT;GILLETTE DO BRASIL LTDA.;REVENDAS;18,27;3;26,70;26,70;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7800005064020;FIO DENTAL ORAL B SUP FLOS 50UN;GILLETTE DO BRASIL LTDA.;REVENDAS;16,14;2;23,80;23,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7800005064020;FIO DENTAL ORAL B SUP FLOS 50UN;GILLETTE DO BRASIL LTDA.;REVENDAS;8,07;1;11,90;11,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7800005064020;FIO DENTAL ORAL B SUP FLOS 50UN;GILLETTE DO BRASIL LTDA.;REVENDAS;16,14;2;23,80;23,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7800005064020;FIO DENTAL ORAL B SUP FLOS 50UN;GILLETTE DO BRASIL LTDA.;REVENDAS;38,40;4;57,60;57,60;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896251802806;SUNMAX FPS60 FLUIDO 60ML;STIEFIL;REVENDAS;38,79;1;52,90;52,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891800364798;ESPAR CREMER 1,2CMX4,5M;CREMER S.A;REVENDAS;1,86;1;3,00;3,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891800364798;ESPAR CREMER 1,2CMX4,5M;CREMER S.A;REVENDAS;1,86;1;3,00;3,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891800364798;ESPAR CREMER 1,2CMX4,5M;CREMER S.A;REVENDAS;11,16;6;18,00;18,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7898948648148;UTROGESTAN 200MG 14CPS;FARMOQUIMICA;DROGARIAS;62,74;2;86,74;77,86;8,88
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7898948648148;UTROGESTAN 200MG 14CPS;FARMOQUIMICA;DROGARIAS;62,74;2;86,74;82,40;4,34
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7898948648148;UTROGESTAN 200MG 14CPS;FARMOQUIMICA;DROGARIAS;31,37;1;43,37;36,86;6,51
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891800276534;ESPAR CREMER 10CMX4,5M;CREMER S.A;REVENDAS;9,47;1;15,00;15,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891800276534;ESPAR CREMER 10CMX4,5M;CREMER S.A;REVENDAS;9,47;1;15,00;15,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891024132005;CR DENT COLG TRIP AC 90G-TODOS;KOLYNOS;REVENDAS;6,90;9;18,90;18,89;0,01
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891024132005;CR DENT COLG TRIP AC 90G-TODOS;KOLYNOS;REVENDAS;1,38;1;2,10;2,10;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896181905295;ALENIA 6/200 60CAP+INA;BIOSINTETICA;DROGARIAS;69,89;1;96,61;73,59;23,02
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896179850040;TAMARINE  20CPS;BARRENNE INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;23,49;1;31,24;29,68;1,56
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896179850040;TAMARINE  20CPS;BARRENNE INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;23,49;1;31,24;29,68;1,56
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896179850040;TAMARINE  20CPS;BARRENNE INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;23,49;1;31,24;31,24;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896179850040;TAMARINE  20CPS;BARRENNE INDUSTRIA FARMACEUTICA LTDA;DROGARIAS;50,04;2;66,54;64,73;1,81
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896422508049;ZANIDIP 10MG 30CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;66,72;1;92,23;77,23;15,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891000234204;NUTREN ACTIVE MORANGO 400G;NESTLE BRASIL LTDA;REVENDAS;27,92;1;34,90;30,00;4,90
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896641804830;BRONCHO VAXON 7MG 10CP;ALTANA;DROGARIAS;43,83;1;60,59;57,54;3,05
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896641804830;BRONCHO VAXON 7MG 10CP;ALTANA;DROGARIAS;44,90;1;62,07;52,76;9,31
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896641804830;BRONCHO VAXON 7MG 10CP;ALTANA;DROGARIAS;44,90;1;62,07;56,00;6,07
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896181907336;RUPAFIN 10MG 10CPR;BIOSINTETICA;DROGARIAS;32,50;1;43,23;41,00;2,23
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896181907336;RUPAFIN 10MG 10CPR;BIOSINTETICA;DROGARIAS;32,50;1;43,23;41,00;2,23
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896181907336;RUPAFIN 10MG 10CPR;BIOSINTETICA;DROGARIAS;34,55;2;91,90;64,00;27,90
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896181907336;RUPAFIN 10MG 10CPR;BIOSINTETICA;DROGARIAS;34,55;1;45,95;9,19;36,76
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896112448440;CONTRACTUBEX GEL 20G;BIOLAB SANUS;DROGARIAS;37,58;1;49,85;47,32;2,53
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896112448440;CONTRACTUBEX GEL 20G;BIOLAB SANUS;DROGARIAS;75,16;2;99,70;94,71;4,99
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896212429738;MOTILIUM 30CPR;JANSSEN FARMACEUTICA LTDA;DROGARIAS;91,63;8;139,28;133,95;5,33
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896212429738;MOTILIUM 30CPR;JANSSEN FARMACEUTICA LTDA;DROGARIAS;13,09;1;17,41;16,54;0,87
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896212429738;MOTILIUM 30CPR;JANSSEN FARMACEUTICA LTDA;DROGARIAS;54,02;4;71,84;65,53;6,31
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896212429738;MOTILIUM 30CPR;JANSSEN FARMACEUTICA LTDA;DROGARIAS;55,68;5;92,55;90,18;2,37
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896212429738;MOTILIUM 30CPR;JANSSEN FARMACEUTICA LTDA;DROGARIAS;27,84;2;37,02;33,31;3,71
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7894916500364;PENVIR 125MG 10CPR;EMS;DROGARIAS;40,19;1;55,56;55,00;0,56
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7894916500364;PENVIR 125MG 10CPR;EMS;DROGARIAS;40,19;1;55,56;52,78;2,78
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7894916500364;PENVIR 125MG 10CPR;EMS;DROGARIAS;42,73;1;59,07;56,02;3,05
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896110002248;ABS SYM NORMAL SUAV C/A 8UN;SANTHER;REVENDAS;58,95;73;109,50;108,50;1,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896110002248;ABS SYM NORMAL SUAV C/A 8UN;SANTHER;REVENDAS;75,98;103;154,50;153,25;1,25
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896110002248;ABS SYM NORMAL SUAV C/A 8UN;SANTHER;REVENDAS;78,60;122;183,00;182,81;0,19
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896110002248;ABS SYM NORMAL SUAV C/A 8UN;SANTHER;REVENDAS;14,41;15;22,50;22,47;0,03
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896110002248;ABS SYM NORMAL SUAV C/A 8UN;SANTHER;REVENDAS;6,55;5;7,50;7,49;0,01
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896110002255;ABS SYM NORMAL SUAV S/A 8UN;SANTHER;REVENDAS;4,60;4;7,20;7,17;0,03
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896110002255;ABS SYM NORMAL SUAV S/A 8UN;SANTHER;REVENDAS;4,60;6;10,80;10,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896110002255;ABS SYM NORMAL SUAV S/A 8UN;SANTHER;REVENDAS;1,15;1;1,80;1,80;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7898906376632;KEFLEX 1G 8CPR;LILLY;DROGARIAS;56,50;2;156,22;85,00;71,22
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7891463002341;SER BD 10ML;BD;REVENDAS;0,85;3;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7891463002341;SER BD 10ML;BD;REVENDAS;0,85;3;6,00;6,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891463000408;SER BD 20ML;BD;REVENDAS;0,87;1;2,00;2,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891463000408;SER BD 20ML;BD;REVENDAS;1,74;2;4,00;4,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896902206717;PASTA DAGUA FARMAX 120GR;FARMAX;REVENDAS;2,90;1;5,00;5,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896902206717;PASTA DAGUA FARMAX 120GR;FARMAX;REVENDAS;5,80;2;10,00;10,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896902206717;PASTA DAGUA FARMAX 120GR;FARMAX;REVENDAS;2,90;1;5,00;5,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896902206717;PASTA DAGUA FARMAX 120GR;FARMAX;REVENDAS;5,80;2;10,00;10,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896902206717;PASTA DAGUA FARMAX 120GR;FARMAX;REVENDAS;2,90;1;5,00;5,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896902206717;PASTA DAGUA FARMAX 120GR;FARMAX;REVENDAS;2,90;1;5,00;5,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896902231313;AGUA BORICA FARMAX 100ML;FARMAX;REVENDAS;6,56;9;13,50;13,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896902231313;AGUA BORICA FARMAX 100ML;FARMAX;REVENDAS;4,45;5;7,50;7,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896902231313;AGUA BORICA FARMAX 100ML;FARMAX;REVENDAS;2,67;3;4,50;4,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896902231313;AGUA BORICA FARMAX 100ML;FARMAX;REVENDAS;3,56;4;6,00;6,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896902231313;AGUA BORICA FARMAX 100ML;FARMAX;REVENDAS;5,34;6;9,00;8,99;0,01
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896902231313;AGUA BORICA FARMAX 100ML;FARMAX;REVENDAS;10,68;12;18,00;18,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896902231313;AGUA BORICA FARMAX 100ML;FARMAX;REVENDAS;4,45;6;9,00;9,00;0,00
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896269955136;SERETIDE  25/50MCG 120DOSES;GLAXO DO BRASIL S/A;DROGARIAS;113,26;2;156,56;126,85;29,71
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891463006639;SER BD 5ML;BD;REVENDAS;26,04;55;82,50;82,47;0,03
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7891463006639;SER BD 5ML;BD;REVENDAS;13,44;18;27,00;26,77;0,23
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7891463006639;SER BD 5ML;BD;REVENDAS;15,12;32;48,00;47,98;0,02
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891463006639;SER BD 5ML;BD;REVENDAS;11,76;25;37,50;37,50;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891463006639;SER BD 5ML;BD;REVENDAS;19,32;62;93,00;92,90;0,10
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896422505697;SECNIDAZOL MED 1000 4CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;100,15;5;133,55;110,58;22,97
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896422505697;SECNIDAZOL MED 1000 4CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;20,03;1;26,71;22,70;4,01
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896422505697;SECNIDAZOL MED 1000 4CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;120,18;6;160,26;138,88;21,38
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896422505697;SECNIDAZOL MED 1000 4CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;21,29;1;28,39;24,13;4,26
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896422505697;SECNIDAZOL MED 1000 4CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;63,87;3;85,17;63,46;21,71
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896422505697;SECNIDAZOL MED 1000 4CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;85,16;4;113,56;88,00;25,56
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896422505697;SECNIDAZOL MED 1000 4CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;85,16;4;113,56;91,39;22,17
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896422505680;SECNIDAZOL MED 1000 2CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;43,24;6;86,28;79,63;6,65
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896422505680;SECNIDAZOL MED 1000 2CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;64,86;7;100,66;87,16;13,50
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896422505680;SECNIDAZOL MED 1000 2CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;32,43;3;43,14;34,36;8,78
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896422505680;SECNIDAZOL MED 1000 2CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;22,30;2;29,66;25,80;3,86
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896422505680;SECNIDAZOL MED 1000 2CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;45,96;4;61,12;51,71;9,41
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896422505680;SECNIDAZOL MED 1000 2CPR;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;11,49;1;15,28;13,75;1,53
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896714200125;NEO FEDIPINA 20MG 30C;NEO QUIMICA;DROGARIAS;58,85;6;97,62;78,08;19,54
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896714200125;NEO FEDIPINA 20MG 30C;NEO QUIMICA;DROGARIAS;35,31;3;48,81;38,22;10,59
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896714200125;NEO FEDIPINA 20MG 30C;NEO QUIMICA;DROGARIAS;23,54;4;65,08;55,99;9,09
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896714200125;NEO FEDIPINA 20MG 30C;NEO QUIMICA;DROGARIAS;24,28;4;67,12;58,39;8,73
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896714200125;NEO FEDIPINA 20MG 30C;NEO QUIMICA;DROGARIAS;12,51;1;17,29;12,97;4,32
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7894916208154;TROPINAL 20CPR;SIGMA FARMA;DROGARIAS;22,82;2;30,36;30,18;0,18
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7894916208154;TROPINAL 20CPR;SIGMA FARMA;DROGARIAS;11,41;1;15,18;14,44;0,74
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7894916208154;TROPINAL 20CPR;SIGMA FARMA;DROGARIAS;11,41;1;15,18;14,42;0,76
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7894916208154;TROPINAL 20CPR;SIGMA FARMA;DROGARIAS;22,82;2;30,36;28,84;1,52
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7894916208154;TROPINAL 20CPR;SIGMA FARMA;DROGARIAS;58,60;5;77,95;75,58;2,37
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7894916208154;TROPINAL 20CPR;SIGMA FARMA;DROGARIAS;46,88;4;62,36;59,22;3,14
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7894916208154;TROPINAL 20CPR;SIGMA FARMA;DROGARIAS;11,72;1;15,59;15,59;0,00
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896422505147;BROMEXINA MED 120M PED;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;15,18;2;20,18;9,88;10,30
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896422505147;BROMEXINA MED 120M PED;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;22,77;3;30,27;28,54;1,73
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7896422505147;BROMEXINA MED 120M PED;MEDLEY S/A INDUSTRIA FARMACEUTICA;DROGARIAS;15,18;4;40,36;37,33;3,03
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896255765619;IRUXOL MONO POM 15G;KNOLL S/A PRODUTOS QUIMICOS E FARMACEUTICOS;DROGARIAS;27,29;1;36,29;34,48;1,81
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7894916501736;NEUTROFER FOLICO 30ML;SIGMA FARMA;DROGARIAS;27,40;1;36,44;34,60;1,84
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7894916501736;NEUTROFER FOLICO 30ML;SIGMA FARMA;DROGARIAS;27,40;1;36,44;34,61;1,83
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7894916501736;NEUTROFER FOLICO 30ML;SIGMA FARMA;DROGARIAS;28,14;1;37,43;35,56;1,87
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7891142143563;EPISOL FPS45 OIL FREE 120G;MANTECORP IND QUIMICA EFARMACEUTICA LTDA.;REVENDAS;76,04;1;89,90;89,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7891142143563;EPISOL FPS45 OIL FREE 120G;MANTECORP IND QUIMICA EFARMACEUTICA LTDA.;REVENDAS;76,04;1;89,90;89,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7891045040679;CENTRUM 30CP;WHITEHALL;DROGARIAS;33,68;1;45,90;45,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896496920310;LEITE SOJA M TERRA 500G;MAETERRA PRODUTOS NATURAIS LTDA;REVENDAS;5,49;1;11,90;11,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896496920310;LEITE SOJA M TERRA 500G;MAETERRA PRODUTOS NATURAIS LTDA;REVENDAS;5,49;1;11,90;10,00;1,90
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896496920310;LEITE SOJA M TERRA 500G;MAETERRA PRODUTOS NATURAIS LTDA;REVENDAS;10,98;2;23,80;11,41;12,39
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896004707846;PREVIANE 21CP;LEGRAND;DROGARIAS;30,48;2;42,14;32,65;9,49
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896004707846;PREVIANE 21CP;LEGRAND;DROGARIAS;31,30;2;43,26;33,50;9,76
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896191218026;MEIA KEND MASCULINA MEDIA COMP M 3/4 MARROM;KENDALL DO BRASIL IND. E COM. LTADA;REVENDAS;49,90;1;59,90;59,90;0,00
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7897316804902;ZYMAR 0,3% 5ML;ALLERGAN LOK PRODUTOS FARMACEUTICOS LTDA;DROGARIAS;20,18;1;27,89;26,50;1,39
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7897316804902;ZYMAR 0,3% 5ML;ALLERGAN LOK PRODUTOS FARMACEUTICOS LTDA;DROGARIAS;20,18;1;27,89;24,00;3,89
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896637022750;UNOPROST 1MG 20CPR;APSEN DO BRASIL INDUSTRIA QUIMICA E FARMAC. LTDA;DROGARIAS;25,77;1;35,62;29,60;6,02
FARMACIA ANA TERRA LTDA;86384344000167;7;2013;7894916201353;DAFORIN 20MG 20ML;EMS;DROGARIAS;26,17;1;36,18;35,56;0,62
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896261013490;CATAFLAM 50MG 10CP;NOVARTIS;DROGARIAS;8,92;1;12,33;11,70;0,63
FARMACIA ANA TERRA LTDA;86384344000167;2;2013;7896261013490;CATAFLAM 50MG 10CP;NOVARTIS;DROGARIAS;26,76;3;36,99;35,01;1,98
FARMACIA ANA TERRA LTDA;86384344000167;5;2013;7896261013490;CATAFLAM 50MG 10CP;NOVARTIS;DROGARIAS;18,96;2;26,22;25,45;0,77
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896261007796;EXELON 6MG 28CP;NOVARTIS;DROGARIAS;171,91;1;237,64;118,70;118,94
FARMACIA ANA TERRA LTDA;86384344000167;1;2013;7896226502199;LEXOTAN 3MG 30CPR;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A;DROGARIAS;54,06;3;74,73;69,55;5,18
FARMACIA ANA TERRA LTDA;86384344000167;3;2013;7896226502199;LEXOTAN 3MG 30CPR;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A;DROGARIAS;36,04;2;49,82;42,22;7,60
FARMACIA ANA TERRA LTDA;86384344000167;4;2013;7896226502199;LEXOTAN 3MG 30CPR;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A;DROGARIAS;36,04;2;49,82;42,21;7,61
FARMACIA ANA TERRA LTDA;86384344000167;6;2013;7896226502199;LEXOTAN 3MG 30CPR;PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S/A;DROGARIAS;19,16;1;26,48;22,43;4,05
